date,rating,create,care,talk,move,work,read,write
4/1/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/2/21,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
4/3/21,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4/4/21,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
4/5/21,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
4/6/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/7/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/8/21,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4/9/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/10/21,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
4/11/21,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4/12/21,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4/13/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/14/21,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/15/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/16/21,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
4/17/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/18/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/19/21,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/20/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/21/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4/22/21,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/23/21,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
4/24/21,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
4/25/21,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4/26/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4/27/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/28/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4/29/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4/30/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5/1/21,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
5/2/21,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
5/3/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/4/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/5/21,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
5/6/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/7/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/8/21,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
5/9/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5/10/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/11/21,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/12/21,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5/13/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/14/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5/15/21,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
5/16/21,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5/17/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
5/18/21,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5/19/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5/20/21,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5/21/21,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5/22/21,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5/23/21,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
5/24/21,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
5/25/21,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/26/21,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5/27/21,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5/28/21,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5/29/21,2,,,,,,,
5/30/21,2,,,,,,,
5/31/21,2,,,,,,,
6/1/21,3,,,,,,,
6/2/21,3,,,,,,,
6/3/21,3,,,,,,,
6/4/21,3,,,,,,,
6/5/21,3,,,,,,,
6/6/21,3,,,,,,,
6/7/21,2,,,,,,,
6/8/21,3,,,,,,,
6/9/21,2,,,,,,,
6/10/21,2,,,,,,,
6/11/21,3,,,,,,,
6/12/21,3,,,,,,,
6/13/21,3,,,,,,,
6/14/21,3,,,,,,,
6/15/21,2,,,,,,,
6/16/21,3,,,,,,,
6/17/21,3,,,,,,,
6/18/21,3,,,,,,,
6/19/21,3,,,,,,,
6/20/21,3,,,,,,,
6/21/21,3,,,,,,,
6/22/21,3,,,,,,,
6/23/21,3,,,,,,,
6/24/21,3,,,,,,,
6/25/21,2,,,,,,,
6/26/21,3,,,,,,,
6/27/21,3,,,,,,,
6/28/21,3,,,,,,,
6/29/21,3,,,,,,,
6/30/21,2,,,,,,,
7/1/21,3,,,,,,,
7/2/21,3,,,,,,,
7/3/21,3,,,,,,,
7/4/21,2,,,,,,,
7/5/21,3,,,,,,,
7/6/21,2,,,,,,,
7/7/21,3,,,,,,,
7/8/21,3,,,,,,,
7/9/21,3,,,,,,,
7/10/21,4,,,,,,,
7/11/21,3,,,,,,,
7/12/21,3,,,,,,,
7/13/21,3,,,,,,,
7/14/21,3,,,,,,,
7/15/21,3,,,,,,,
7/16/21,3,,,,,,,
7/17/21,3,,,,,,,
7/18/21,3,,,,,,,
7/19/21,3,,,,,,,
7/20/21,3,,,,,,,
7/21/21,3,,,,,,,
7/22/21,3,,,,,,,
7/23/21,2,,,,,,,
7/24/21,2,,,,,,,
7/25/21,2,,,,,,,
7/26/21,3,,,,,,,
7/27/21,2,,,,,,,
7/28/21,2,,,,,,,
7/29/21,2,,,,,,,
7/30/21,3,,,,,,,
7/31/21,2,,,,,,,
8/1/21,2,,,,,,,
8/2/21,3,,,,,,,
8/3/21,2,,,,,,,
8/4/21,2,,,,,,,
8/5/21,3,,,,,,,
8/6/21,2,,,,,,,
8/7/21,2,,,,,,,
8/8/21,1,,,,,,,
8/9/21,3,,,,,,,
8/10/21,3,,,,,,,
8/11/21,2,,,,,,,
8/12/21,3,,,,,,,
8/13/21,2,,,,,,,
8/14/21,1,,,,,,,
8/15/21,2,,,,,,,
8/16/21,3,,,,,,,
8/17/21,3,,,,,,,
8/18/21,3,,,,,,,
8/19/21,3,,,,,,,
8/20/21,3,,,,,,,
8/21/21,4,,,,,,,
8/22/21,3,,,,,,,
8/23/21,3,,,,,,,
8/24/21,3,,,,,,,
8/25/21,2,,,,,,,
8/26/21,2,,,,,,,
8/27/21,3,,,,,,,
8/28/21,3,,,,,,,
8/29/21,3,,,,,,,
8/30/21,1,,,,,,,
8/31/21,1,,,,,,,
9/1/21,2,,,,,,,
9/2/21,1,,,,,,,
9/3/21,3,,,,,,,
9/4/21,4,,,,,,,
9/5/21,4,,,,,,,
9/6/21,4,,,,,,,
9/7/21,3,,,,,,,
9/8/21,3,,,,,,,
9/9/21,3,,,,,,,
9/10/21,3,,,,,,,
9/11/21,3,,,,,,,
9/12/21,3,,,,,,,
9/13/21,3,,,,,,,
9/14/21,2,,,,,,,
9/15/21,2,,,,,,,
9/16/21,3,,,,,,,
9/17/21,5,,,,,,,
9/18/21,3,,,,,,,
9/19/21,3,,,,,,,
9/20/21,3,,,,,,,
9/21/21,3,,,,,,,
9/22/21,2,,,,,,,
9/23/21,2,,,,,,,
9/24/21,3,,,,,,,
9/25/21,4,,,,,,,
9/26/21,3,,,,,,,
9/27/21,3,,,,,,,
9/28/21,2,,,,,,,
9/29/21,2,,,,,,,
9/30/21,2,,,,,,,
10/1/21,3,,,,,,,
10/2/21,3,,,,,,,
10/3/21,2,,,,,,,
10/4/21,3,,,,,,,
10/5/21,2,,,,,,,
10/6/21,3,,,,,,,
10/7/21,2,,,,,,,
10/8/21,3,,,,,,,
10/9/21,2,,,,,,,
10/10/21,2,,,,,,,
10/11/21,2,,,,,,,
10/12/21,2,,,,,,,
10/13/21,3,,,,,,,
10/14/21,1,,,,,,,
10/15/21,2,,,,,,,
10/16/21,2,,,,,,,
10/17/21,1,,,,,,,
10/18/21,2,,,,,,,
10/19/21,3,,,,,,,
10/20/21,3,,,,,,,
10/21/21,2,,,,,,,
10/22/21,3,,,,,,,
10/23/21,1,,,,,,,
10/24/21,2,,,,,,,
10/25/21,2,,,,,,,
10/26/21,3,,,,,,,
10/27/21,2,,,,,,,
10/28/21,3,,,,,,,
10/29/21,4,,,,,,,
10/30/21,3,,,,,,,
10/31/21,4,,,,,,,
11/1/21,3,,,,,,,
11/2/21,3,,,,,,,
11/3/21,4,,,,,,,
11/4/21,3,,,,,,,
11/5/21,3,,,,,,,
11/6/21,3,,,,,,,
11/7/21,4,,,,,,,
11/8/21,3,,,,,,,
11/9/21,3,,,,,,,
11/10/21,2,,,,,,,
11/11/21,2,,,,,,,
11/12/21,3,,,,,,,
11/13/21,3,,,,,,,
11/14/21,3,,,,,,,
11/15/21,2,,,,,,,
11/16/21,2,,,,,,,
11/17/21,3,,,,,,,
11/18/21,3,,,,,,,
11/19/21,3,,,,,,,
11/20/21,4,,,,,,,
11/21/21,3,,,,,,,
11/22/21,2,,,,,,,
11/23/21,2,,,,,,,
11/24/21,3,,,,,,,
11/25/21,4,,,,,,,
11/26/21,4,,,,,,,
11/27/21,2,,,,,,,
11/28/21,2,,,,,,,
11/29/21,2,,,,,,,
11/30/21,3,,,,,,,
12/1/21,4,,,,,,,
12/2/21,2,,,,,,,
12/3/21,3,,,,,,,
12/4/21,4,,,,,,,
12/5/21,2,,,,,,,
12/6/21,3,,,,,,,
12/7/21,3,,,,,,,
12/8/21,3,,,,,,,
12/9/21,4,,,,,,,
12/10/21,2,,,,,,,
12/11/21,3,,,,,,,
12/12/21,2,,,,,,,
12/13/21,3,,,,,,,
12/14/21,2,,,,,,,
12/15/21,3,,,,,,,
12/16/21,3,,,,,,,
12/17/21,3,,,,,,,
12/18/21,4,,,,,,,
12/19/21,3,,,,,,,
12/20/21,2,,,,,,,
12/21/21,3,,,,,,,
12/22/21,2,,,,,,,
12/23/21,3,,,,,,,
12/24/21,3,,,,,,,
12/25/21,3,,,,,,,
12/26/21,2,,,,,,,
12/27/21,2,,,,,,,
12/28/21,3,,,,,,,
12/29/21,3,,,,,,,
12/30/21,2,,,,,,,
12/31/21,2,,,,,,,
1/1/22,2,,,,,,,
1/2/22,2,,,,,,,
1/3/22,2,,,,,,,
1/4/22,3,,,,,,,
1/5/22,3,,,,,,,
1/6/22,3,,,,,,,
1/7/22,2,,,,,,,
1/8/22,2,,,,,,,
1/9/22,3,,,,,,,
1/10/22,2,,,,,,,
1/11/22,3,,,,,,,
1/12/22,3,,,,,,,
1/13/22,3,,,,,,,
1/14/22,2,,,,,,,
1/15/22,3,,,,,,,
1/16/22,2,,,,,,,
1/17/22,2,,,,,,,
1/18/22,3,,,,,,,
1/19/22,2,,,,,,,
1/20/22,3,,,,,,,
1/21/22,4,,,,,,,
1/22/22,2,,,,,,,
1/23/22,3,,,,,,,
1/24/22,3,,,,,,,
1/25/22,3,,,,,,,
1/26/22,2,,,,,,,
1/27/22,3,,,,,,,
1/28/22,3,,,,,,,
1/29/22,3,,,,,,,
1/30/22,3,,,,,,,
1/31/22,2,,,,,,,
2/1/22,1,,,,,,,
2/2/22,2,,,,,,,
2/3/22,2,,,,,,,
2/4/22,2,,,,,,,
2/5/22,3,,,,,,,
2/6/22,2,,,,,,,
2/7/22,2,,,,,,,
2/8/22,3,,,,,,,
2/9/22,3,,,,,,,
2/10/22,3,,,,,,,
2/11/22,3,,,,,,,
2/12/22,4,,,,,,,
2/13/22,3,,,,,,,
2/14/22,2,,,,,,,
2/15/22,2,,,,,,,
2/16/22,3,,,,,,,
2/17/22,4,,,,,,,
2/18/22,2,,,,,,,
2/19/22,2,,,,,,,
2/20/22,2,,,,,,,
2/21/22,2,,,,,,,
2/22/22,4,,,,,,,
2/23/22,3,,,,,,,
2/24/22,2,,,,,,,
2/25/22,3,,,,,,,
2/26/22,2,,,,,,,
2/27/22,3,,,,,,,
2/28/22,2,,,,,,,
3/1/22,3,,,,,,,
3/2/22,3,,,,,,,
3/3/22,3,,,,,,,
3/4/22,2,,,,,,,
3/5/22,4,,,,,,,
3/6/22,2,,,,,,,
3/7/22,3,,,,,,,
3/8/22,3,,,,,,,
3/9/22,3,,,,,,,
3/10/22,4,,,,,,,
3/11/22,3,,,,,,,
3/12/22,4,,,,,,,
3/13/22,3,,,,,,,
3/14/22,3,,,,,,,
3/15/22,2,,,,,,,
3/16/22,4,,,,,,,
3/17/22,3,,,,,,,
3/18/22,4,,,,,,,
3/19/22,2,,,,,,,
3/20/22,4,,,,,,,
3/21/22,4,,,,,,,
3/22/22,4,,,,,,,
3/23/22,3,,,,,,,
3/24/22,3,,,,,,,
3/25/22,2,,,,,,,
3/26/22,2,,,,,,,
3/27/22,3,,,,,,,
3/28/22,2,,,,,,,
3/29/22,2,,,,,,,
3/30/22,2,,,,,,,
3/31/22,3,,,,,,,
4/1/22,2,,,,,,,
4/2/22,4,,,,,,,
4/3/22,3,,,,,,,
4/4/22,2,,,,,,,
4/5/22,3,,,,,,,
4/6/22,2,,,,,,,
4/7/22,2,,,,,,,
4/8/22,2,,,,,,,
4/9/22,2,,,,,,,
4/10/22,3,,,,,,,
4/11/22,3,,,,,,,
4/12/22,3,,,,,,,
4/13/22,3,,,,,,,
4/14/22,2,,,,,,,
4/15/22,3,,,,,,,
4/16/22,3,,,,,,,
4/17/22,2,,,,,,,
4/18/22,2,,,,,,,
4/19/22,2,,,,,,,
4/20/22,3,,,,,,,
4/21/22,3,,,,,,,
4/22/22,3,,,,,,,
4/23/22,4,,,,,,,
4/24/22,3,,,,,,,
4/25/22,2,,,,,,,
4/26/22,2,,,,,,,
4/27/22,2,,,,,,,
4/28/22,3,,,,,,,
4/29/22,2,,,,,,,
4/30/22,3,,,,,,,
5/1/22,3,,,,,,,
5/2/22,2,,,,,,,
5/3/22,2,,,,,,,
5/4/22,2,,,,,,,
5/5/22,4,,,,,,,
5/6/22,2,,,,,,,
5/7/22,3,,,,,,,
5/8/22,2,,,,,,,
5/9/22,3,,,,,,,
5/10/22,3,,,,,,,
5/11/22,3,,,,,,,
5/12/22,3,,,,,,,
5/13/22,3,,,,,,,
5/14/22,3,,,,,,,
5/15/22,3,,,,,,,
5/16/22,5,,,,,,,
5/17/22,3,,,,,,,
5/18/22,3,,,,,,,
5/19/22,3,,,,,,,
5/20/22,2,,,,,,,
5/21/22,4,,,,,,,
5/22/22,3,,,,,,,
5/23/22,2,,,,,,,
5/24/22,3,,,,,,,
5/25/22,2,,,,,,,
5/26/22,3,,,,,,,
5/27/22,3,,,,,,,
5/28/22,3,,,,,,,
5/29/22,4,,,,,,,
5/30/22,3,,,,,,,
5/31/22,4,,,,,,,
6/1/22,2,,,,,,,
6/2/22,3,,,,,,,
6/3/22,2,,,,,,,
6/4/22,4,,,,,,,
6/5/22,3,,,,,,,
6/6/22,4,,,,,,,
6/7/22,4,,,,,,,
6/8/22,3,,,,,,,
6/9/22,2,,,,,,,
6/10/22,2,,,,,,,
6/11/22,2,,,,,,,
6/12/22,3,,,,,,,
6/13/22,3,,,,,,,
6/14/22,3,,,,,,,
6/15/22,3,,,,,,,
6/16/22,4,,,,,,,
6/17/22,4,,,,,,,
6/18/22,4,,,,,,,
6/19/22,3,,,,,,,
6/20/22,4,,,,,,,
6/21/22,4,,,,,,,
6/22/22,2,,,,,,,
6/23/22,2,,,,,,,
6/24/22,3,,,,,,,
6/25/22,3,,,,,,,
6/26/22,3,,,,,,,
6/27/22,4,,,,,,,
6/28/22,3,,,,,,,
6/29/22,2,,,,,,,
6/30/22,2,,,,,,,
7/1/22,4,,,,,,,
7/2/22,3,,,,,,,
7/3/22,4,,,,,,,
7/4/22,3,,,,,,,
7/5/22,3,,,,,,,
7/6/22,3,,,,,,,
7/7/22,3,,,,,,,
7/8/22,4,,,,,,,
7/9/22,4,,,,,,,
7/10/22,3,,,,,,,
7/11/22,3,,,,,,,
7/12/22,2,,,,,,,
7/13/22,3,,,,,,,
7/14/22,2,,,,,,,
7/15/22,3,,,,,,,
7/16/22,3,,,,,,,
7/17/22,3,,,,,,,
7/18/22,3,,,,,,,
7/19/22,3,,,,,,,
7/20/22,4,,,,,,,
7/21/22,4,,,,,,,
7/22/22,3,,,,,,,
7/23/22,4,,,,,,,
7/24/22,3,,,,,,,
7/25/22,3,,,,,,,
7/26/22,3,,,,,,,
7/27/22,3,,,,,,,
7/28/22,3,,,,,,,
7/29/22,3,,,,,,,
7/30/22,3,,,,,,,
7/31/22,3,,,,,,,
8/1/22,2,,,,,,,
8/2/22,3,,,,,,,
8/3/22,3,,,,,,,
8/4/22,3,,,,,,,
8/5/22,3,,,,,,,
8/6/22,3,,,,,,,
8/7/22,3,,,,,,,
8/8/22,3,,,,,,,
8/9/22,3,,,,,,,
8/10/22,2,,,,,,,
8/11/22,2,,,,,,,
8/12/22,3,,,,,,,
8/13/22,2,,,,,,,
8/14/22,4,,,,,,,
8/15/22,2,,,,,,,
8/16/22,2,,,,,,,
8/17/22,3,,,,,,,
8/18/22,3,,,,,,,
8/19/22,2,,,,,,,
8/20/22,3,,,,,,,
8/21/22,2,,,,,,,
8/22/22,2,,,,,,,
8/23/22,3,,,,,,,
8/24/22,3,,,,,,,
8/25/22,3,,,,,,,
8/26/22,2,,,,,,,
8/27/22,3,,,,,,,
8/28/22,3,,,,,,,
8/29/22,2,,,,,,,
8/30/22,3,,,,,,,
8/31/22,3,,,,,,,
9/1/22,3,,,,,,,
9/2/22,2,,,,,,,
9/3/22,2,,,,,,,
9/4/22,2,,,,,,,
9/5/22,3,,,,,,,
9/6/22,3,,,,,,,
9/7/22,3,,,,,,,
9/8/22,3,,,,,,,
9/9/22,4,,,,,,,
9/10/22,3,,,,,,,
9/11/22,3,,,,,,,
9/12/22,2,,,,,,,
9/13/22,3,,,,,,,
9/14/22,3,,,,,,,
9/15/22,3,,,,,,,
9/16/22,3,,,,,,,
9/17/22,3,,,,,,,
9/18/22,3,,,,,,,
9/19/22,3,,,,,,,
9/20/22,3,,,,,,,
9/21/22,4,,,,,,,
9/22/22,3,,,,,,,
9/23/22,3,,,,,,,
9/24/22,3,,,,,,,
9/25/22,3,,,,,,,
9/26/22,2,,,,,,,
9/27/22,2,,,,,,,
9/28/22,2,,,,,,,
9/29/22,3,,,,,,,
9/30/22,2,,,,,,,
10/1/22,3,,,,,,,
10/2/22,3,,,,,,,
10/3/22,3,,,,,,,
10/4/22,3,,,,,,,
10/5/22,3,,,,,,,
10/6/22,3,,,,,,,
10/7/22,3,,,,,,,
10/8/22,2,,,,,,,
10/9/22,3,,,,,,,
10/10/22,2,,,,,,,
10/11/22,2,,,,,,,
10/12/22,3,,,,,,,
10/13/22,3,,,,,,,
10/14/22,4,,,,,,,
10/15/22,3,,,,,,,
10/16/22,4,,,,,,,
10/17/22,3,,,,,,,
10/18/22,2,,,,,,,
10/19/22,3,,,,,,,
10/20/22,2,,,,,,,
10/21/22,3,,,,,,,
10/22/22,3,,,,,,,
10/23/22,2,,,,,,,
10/24/22,4,,,,,,,
10/25/22,2,,,,,,,
10/26/22,3,,,,,,,
10/27/22,3,,,,,,,
10/28/22,4,,,,,,,
10/29/22,3,,,,,,,
10/30/22,2,,,,,,,
10/31/22,4,,,,,,,
11/1/22,2,,,,,,,
11/2/22,3,,,,,,,
11/3/22,3,,,,,,,
11/4/22,2,,,,,,,
11/5/22,2,,,,,,,
11/6/22,3,,,,,,,
11/7/22,3,,,,,,,
11/8/22,3,,,,,,,
11/9/22,4,,,,,,,
11/10/22,4,,,,,,,
11/11/22,3,,,,,,,
11/12/22,3,,,,,,,
11/13/22,3,,,,,,,
11/14/22,2,,,,,,,
11/15/22,4,,,,,,,
11/16/22,2,,,,,,,
11/17/22,3,,,,,,,
11/18/22,2,,,,,,,
11/19/22,3,,,,,,,
11/20/22,3,,,,,,,
11/21/22,3,,,,,,,
11/22/22,3,,,,,,,
11/23/22,3,,,,,,,
11/24/22,2,,,,,,,
11/25/22,3,,,,,,,
11/26/22,3,,,,,,,
11/27/22,3,,,,,,,
11/28/22,4,,,,,,,
11/29/22,3,,,,,,,
11/30/22,2,,,,,,,
12/1/22,3,,,,,,,
12/2/22,2,,,,,,,
12/3/22,2,,,,,,,
12/4/22,3,,,,,,,
12/5/22,2,,,,,,,
12/6/22,3,,,,,,,
12/7/22,3,,,,,,,
12/8/22,3,,,,,,,
12/9/22,4,,,,,,,
12/10/22,2,,,,,,,
12/11/22,2,,,,,,,
12/12/22,3,,,,,,,
12/13/22,2,,,,,,,
12/14/22,3,,,,,,,
12/15/22,3,,,,,,,
12/16/22,3,,,,,,,
12/17/22,2,,,,,,,
12/18/22,3,,,,,,,
12/19/22,3,,,,,,,
12/20/22,3,,,,,,,
12/21/22,3,,,,,,,
12/22/22,2,,,,,,,
12/23/22,2,,,,,,,
12/24/22,3,,,,,,,
12/25/22,4,,,,,,,
12/26/22,3,,,,,,,
12/27/22,2,,,,,,,
12/28/22,3,,,,,,,
12/29/22,4,,,,,,,
12/30/22,2,,,,,,,
12/31/22,4,,,,,,,
1/1/23,3,,,,,,,
1/2/23,2,,,,,,,
1/3/23,2,,,,,,,
1/4/23,2,,,,,,,
1/5/23,2,,,,,,,
1/6/23,3,,,,,,,
1/7/23,3,,,,,,,
1/8/23,3,,,,,,,
1/9/23,3,,,,,,,
1/10/23,3,,,,,,,
1/11/23,3,,,,,,,
1/12/23,3,,,,,,,
1/13/23,3,,,,,,,
1/14/23,2,,,,,,,
1/15/23,2,,,,,,,
1/16/23,4,,,,,,,
1/17/23,3,,,,,,,
1/18/23,3,,,,,,,
1/19/23,2,,,,,,,
1/20/23,4,,,,,,,
1/21/23,2,,,,,,,
1/22/23,3,,,,,,,
1/23/23,3,,,,,,,
1/24/23,4,,,,,,,
1/25/23,4,,,,,,,
1/26/23,2,,,,,,,
1/27/23,2,,,,,,,
1/28/23,3,,,,,,,
1/29/23,3,,,,,,,
1/30/23,3,,,,,,,
1/31/23,3,,,,,,,
2/1/23,3,,,,,,,
2/2/23,2,,,,,,,
2/3/23,2,,,,,,,
2/4/23,3,,,,,,,
2/5/23,2,,,,,,,
2/6/23,4,,,,,,,
2/7/23,3,,,,,,,
2/8/23,4,,,,,,,
2/9/23,2,,,,,,,
2/10/23,3,,,,,,,
2/11/23,2,,,,,,,
2/12/23,2,,,,,,,
2/13/23,4,,,,,,,
2/14/23,2,,,,,,,
2/15/23,2,,,,,,,
2/16/23,3,,,,,,,
2/17/23,3,,,,,,,
2/18/23,1,,,,,,,
2/19/23,4,,,,,,,
2/20/23,3,,,,,,,
2/21/23,2,,,,,,,
2/22/23,4,,,,,,,
2/23/23,2,,,,,,,
2/24/23,3,,,,,,,
2/25/23,2,,,,,,,
2/26/23,2,,,,,,,
2/27/23,2,,,,,,,
2/28/23,3,,,,,,,
3/1/23,3,,,,,,,
3/2/23,3,,,,,,,
3/3/23,3,,,,,,,
3/4/23,3,,,,,,,
3/5/23,2,,,,,,,
3/6/23,3,,,,,,,
3/7/23,4,,,,,,,
3/8/23,4,,,,,,,
3/9/23,3,,,,,,,
3/10/23,4,,,,,,,
3/11/23,2,,,,,,,
3/12/23,3,,,,,,,
3/13/23,3,,,,,,,
3/14/23,4,,,,,,,
3/15/23,3,,,,,,,
3/16/23,4,,,,,,,
3/17/23,3,,,,,,,
3/18/23,3,,,,,,,
3/19/23,3,,,,,,,
3/20/23,2,,,,,,,
3/21/23,3,,,,,,,
3/22/23,3,,,,,,,
3/23/23,3,,,,,,,
3/24/23,3,,,,,,,
3/25/23,2,,,,,,,
3/26/23,2,,,,,,,
3/27/23,5,,,,,,,
3/28/23,3,,,,,,,
3/29/23,3,,,,,,,
3/30/23,3,,,,,,,
3/31/23,3,,,,,,,
4/1/23,2,,,,,,,
4/2/23,4,,,,,,,
4/3/23,3,,,,,,,
4/4/23,3,,,,,,,
4/5/23,4,,,,,,,
4/6/23,4,,,,,,,
4/7/23,3,,,,,,,
4/8/23,5,,,,,,,
4/9/23,3,,,,,,,
4/10/23,3,,,,,,,
4/11/23,4,,,,,,,
4/12/23,3,,,,,,,
4/13/23,4,,,,,,,
4/14/23,4,,,,,,,
4/15/23,3,,,,,,,
4/16/23,3,,,,,,,
4/17/23,3,,,,,,,
4/18/23,4,,,,,,,
4/19/23,5,,,,,,,
4/20/23,4,,,,,,,
4/21/23,4,,,,,,,
4/22/23,4,,,,,,,
4/23/23,3,,,,,,,
4/24/23,3,,,,,,,
